"ID de registro","Nombre de Línea de OT","Punto de venta.id","Punto de venta"
zcrm_707987000001926661,"Palace Parfums Cristóbal, OT, 30229, SANTIAGO, Bungalow Parque Cristobal ,Avda Rafael Puig Llivin, a78c660d0b",zcrm_707987000000596450,"Palace Parfums Cristóbal"
zcrm_707987000001926662,"GRUPO LIS- LIS VII - Plaza Duque, OT, 30229, FAÑABE, C.C. Plaza del Duque. C. Londres, 38660 Costa Adeje, Sta. C. de Tenerife, Local 10, 16cc6330e3",zcrm_707987000000596862,"GRUPO LIS- LIS VII - Plaza Duque"
zcrm_707987000001926663,"Sabina Jandía, OT, 30229, JANDIA, CC Buganvilla, Avda Saladar, cdc173f3c0",zcrm_707987000000597405,"Sabina Jandía"
zcrm_707987000001926664,"Sasha- apertura mayo 2012, OT, 30229, ARRECIFE, C/León y Castillo, 21, local 2, 23ba9d6086",zcrm_707987000000597450,Sasha
zcrm_707987000001926665,"Joy, OT, 30229, VARADERO, C.C. Varadero. C. Mar Mediterráneo, 35100 Maspalomas, Las Palmas., 9278ed157a",zcrm_707987000000597790,Joy
zcrm_707987000001926666,"Esennia Tías, OT, 30229, PUERTO DEL CARMEN, Av. de las Playas, 5, 35510, Tías, Las Palmas, 34d6018039",zcrm_707987000000597817,"Esennia Tías"
zcrm_707987000001926667,"Dalia 24, OT, 30229, SANTA CRUZ, C. del Castillo, 16, 38002 Santa Cruz de Tenerife, 5f86bdab62",zcrm_707987000000597827,"Dalia 24"
zcrm_707987000001926668,"Sabina Duke, OT, 30229, FAÑABE, Av. de Bruselas, 14, 38679 Costa Adeje, Santa Cruz de Tenerife. Duke, f29e4467e9",zcrm_707987000000598934,"Sabina Duke"
zcrm_707987000001926669,"PRACAN NUEVO, OT, 30229, LA LAGUNA ,C/Obispo Rey Redondo, 25 (La Carrera) , 982add6ec0",zcrm_707987000003641086,"Pracan (NUEVO)"
zcrm_707987000001926670,"Hospital Insular, OT, 30230, SAN CRISTÓBAL, Avenida Marítima del Sur, s/n., 8d9e62710c",zcrm_707987000000599012,"Hospital Insular"
zcrm_707987000001926671,"Dos por Dos, Grupo Imagen, S.L., OT, 30231, TELDE, Urb Juan Ascanio s/n, 1c0ffbec3d",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000001926672,"Dalia 5, OT, 30232, ARRECIFE, C. León y Castillo, 24, 35500 Arrecife, Las Palmas, 29724f5135",zcrm_707987000000596310,"Dalia 5"
zcrm_707987000001926673,"Dalia 5, OT, 30232, ARRECIFE, C. León y Castillo, 24, 35500 Arrecife, Las Palmas, b6388f8131",zcrm_707987000000596310,"Dalia 5"
zcrm_707987000001926674,"Dalia 5, OT, 30232, ARRECIFE, C. León y Castillo, 24, 35500 Arrecife, Las Palmas, 65784bb4d3",zcrm_707987000000596310,"Dalia 5"
zcrm_707987000001926675,"Dalia 5, OT, 30232, ARRECIFE, C. León y Castillo, 24, 35500 Arrecife, Las Palmas, 3ece2e6de0",zcrm_707987000000596310,"Dalia 5"
zcrm_707987000001926676,"Dalia 5, OT, 30232, ARRECIFE, C. León y Castillo, 24, 35500 Arrecife, Las Palmas, 770946dd8b",zcrm_707987000000596310,"Dalia 5"
zcrm_707987000001926677,"Dalia 5, OT, 30232, ARRECIFE, C. León y Castillo, 24, 35500 Arrecife, Las Palmas, 3b970f0c71",zcrm_707987000000596310,"Dalia 5"
zcrm_707987000001926678,"Dalia 5, OT, 30232, ARRECIFE, C. León y Castillo, 24, 35500 Arrecife, Las Palmas, 26b53c4fcb",zcrm_707987000000596310,"Dalia 5"
zcrm_707987000001926679,"Dalia 4 (JAZMÍN), OT, 30233, COSTA TEGUISE, Avenida El Jablillo, s/n Centro Comercial Olita local 14-17, 35508 Costa Teguise, Las Palmas, a045793261",zcrm_707987000000584863,"Dalia 4 (JAZMÍN)"
zcrm_707987000001926680,"Dalia 4 (JAZMÍN), OT, 30233, COSTA TEGUISE, Avenida El Jablillo, s/n Centro Comercial Olita local 14-17, 35508 Costa Teguise, Las Palmas, cc63867778",zcrm_707987000000584863,"Dalia 4 (JAZMÍN)"
zcrm_707987000001926681,"Dalia 14, OT, 30234, PLAYA BLANCA, C. Limones, 20, 35570 Playa Blanca, Las Palmas, 51627bb796",zcrm_707987000000584968,"Dalia 14"
zcrm_707987000001926682,"Dalia 14, OT, 30234, PLAYA BLANCA, C. Limones, 20, 35570 Playa Blanca, Las Palmas, 2043d70964",zcrm_707987000000584968,"Dalia 14"
zcrm_707987000001926683,"Dalia 14, OT, 30234, PLAYA BLANCA, C. Limones, 20, 35570 Playa Blanca, Las Palmas, 2906073763",zcrm_707987000000584968,"Dalia 14"
zcrm_707987000001926684,"Dos por Dos, Grupo Imagen, S.L., OT, 30235, TELDE, Urb Juan Ascanio s/n, 0ac3d38c35",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000001926685,"Mikieva La Paz, OT, 30236, PUERTO DE LA CRUZ, C. Aceviño, 17, 38400 Puerto de la Cruz, Santa Cruz de Tenerife. Urb La Paz ,C/Aceviño 10, 25281c3867",zcrm_707987000000584908,"Mikieva La Paz"
zcrm_707987000001926686,"Corte Ingles M&L 18, OT, 30237, M&L, Av. José Mesa y López, 18, 35007 Las Palmas de Gran Canaria, Las Palmas, 95a709f800",zcrm_707987000000584801,"Corte Ingles M&L 18"
zcrm_707987000001926687,"Corte Ingles M&L 18, OT, 30238, M&L, Av. José Mesa y López, 18, 35007 Las Palmas de Gran Canaria, Las Palmas, ad1532087e",zcrm_707987000000584801,"Corte Ingles M&L 18"
zcrm_707987000001926688,"Aldeasa, OT, 30239, PUERTO DEL ROSARIO, El Matorral, 35610 El Matorral, Las Palmas, 59d917b71a",zcrm_707987000000584765,Aldeasa
zcrm_707987000001926689,"Aldeasa, OT, 30239, ARRECIFE, Aeropuerto Lzte, 15d45d3ba2",zcrm_707987000000584766,Aldeasa
zcrm_707987000001926690,"Aldeasa, OT, 30239, TELDE, Aeropuerto GC, ae1c52bc4c",zcrm_707987000000584768,Aldeasa
zcrm_707987000001926691,"Canariensis, OT, 30239, LAS AMERICAS, Aeropuerto Tenerife Sur, c25e4608de",zcrm_707987000000596518,Canariensis
zcrm_707987000001926692,"Fund Grube Varadero, OT, 30240, VARADERO, P.º de las Meloneras, 35100 Maspalomas, Las Palmas, a525ea4944",zcrm_707987000000584851,"Fund Grube Varadero"
zcrm_707987000001926693,"Fund Grube Varadero, OT, 30240, VARADERO, P.º de las Meloneras, 35100 Maspalomas, Las Palmas, 9ad43c092e",zcrm_707987000000584851,"Fund Grube Varadero"
zcrm_707987000001926694,"Fund Grube Palmeras, OT, 30240, CORRALEJO, Palmeras,CC Las Palmeras Local 1Avda Nstra Señora, a313d580b7",zcrm_707987000000596895,"Fund Grube Palmeras"
zcrm_707987000001926695,"Fund Grube Palmeras, OT, 30240, CORRALEJO, Palmeras,CC Las Palmeras Local 1Avda Nstra Señora, e777d19004",zcrm_707987000000596895,"Fund Grube Palmeras"
zcrm_707987000001926696,"Dos por Dos, Grupo Imagen, S.L., OT, 30241, TELDE, Urb Juan Ascanio s/n, 3f1c788761",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000001926697,"Dos por Dos, Grupo Imagen, S.L., OT, 30242, TELDE, Urb Juan Ascanio s/n, 634d7d2f0a",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000001926698,"Corte Ingles M&L 18, OT, 30243, M&L, Av. José Mesa y López, 18, 35007 Las Palmas de Gran Canaria, Las Palmas, 64e708f61c",zcrm_707987000000584801,"Corte Ingles M&L 18"
zcrm_707987000001926699,"Corte Ingles M&L 18, OT, 30243, M&L, Av. José Mesa y López, 18, 35007 Las Palmas de Gran Canaria, Las Palmas, 7eb8bb3b75",zcrm_707987000000584801,"Corte Ingles M&L 18"
zcrm_707987000001926711,"107) Viajes Jandia Tours, OT, 30244, JANDIA, C/ Nstra Señor Del Carmen ,nº 7, 923df73af9",zcrm_707987000000598395,"107) Viajes Jandia Tours"
zcrm_707987000001926713,"91) Viajes El Corte Ingles, OT, 30244, PUERTO DEL ROSARIO, C. León y Castillo, 60, 35600 Puerto del Rosario, Las Palmas., 3e57a5a0e1",zcrm_707987000000596435,"91) Viajes El Corte Ingles"
zcrm_707987000001926749,"63) La Molina Viajes, OT, 30244, MOGAN, Carretera Geneal de Mogán,14 (Arguineguín), 101928373d",zcrm_707987000000599544,"63) La Molina Viajes"
zcrm_707987000001926804,"85) Taratours Viajes, OT, 30244, TELDE, C/ Luis González Pérez, esq Jaime Balmes nº24 Edif, 55e2527870",zcrm_707987000000598327,"85) Taratours Viajes"
zcrm_707987000001926807,"Viajes Grigorio Tours, OT, 30244, (REVISADA)",zcrm_707987000004036094,"Viajes Grigorio Tours"
zcrm_707987000001926810,"Corte Ingles M&L 18, OT, 30245, M&L, Av. José Mesa y López, 18, 35007 Las Palmas de Gran Canaria, Las Palmas, 0f19b60f6f",zcrm_707987000000584801,"Corte Ingles M&L 18"
zcrm_707987000001926811,"Corte Ingles M&L 18, OT, 30245, M&L, Av. José Mesa y López, 18, 35007 Las Palmas de Gran Canaria, Las Palmas, bdfd5e162f",zcrm_707987000000584801,"Corte Ingles M&L 18"
zcrm_707987000001926812,"Corte Ingles M&L 18, OT, 30245, M&L, Av. José Mesa y López, 18, 35007 Las Palmas de Gran Canaria, Las Palmas, e30f32c1fd",zcrm_707987000000584801,"Corte Ingles M&L 18"
zcrm_707987000001926813,"Dos por Dos, Grupo Imagen, S.L., OT, 30246, TELDE, Urb Juan Ascanio s/n, 9379907011",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000001926814,"Druni, OT, 30247, MESA Y LÓPEZ, Mesa y López, 21d530b39d",zcrm_707987000000599918,"Druni M&L"
zcrm_707987000001926815,"Druni, OT, 30247, MESA Y LÓPEZ, Mesa y López, f7e1c66b4b",zcrm_707987000000599918,"Druni M&L"
zcrm_707987000001926816,"Dos por Dos, Grupo Imagen, S.L., OT, 30248, TELDE, Urb Juan Ascanio s/n, f95bef0b5d",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000001926817,"Dos por Dos, Grupo Imagen, S.L., OT, 30248, TELDE, Urb Juan Ascanio s/n, 1c180be50b",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000001926818,"Dos por Dos, Grupo Imagen, S.L., OT, 30248, TELDE, Urb Juan Ascanio s/n, 0224a52bff",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000001926819,"Dos por Dos, Grupo Imagen, S.L., OT, 30248, TELDE, Urb Juan Ascanio s/n, 8057b70f9a",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000001926820,"Dos por Dos, Grupo Imagen, S.L., OT, 30248, TELDE, Urb Juan Ascanio s/n, b2ed97669f",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
zcrm_707987000001926821,"Dos por Dos, Grupo Imagen, S.L., OT, 30249, TELDE, Urb Juan Ascanio s/n, 9ba11c1a4c",zcrm_707987000000584814,"Dos por Dos, Grupo Imagen, S.L."
